# RA DEC VAL WEIGHT SAMPLE
0.202383 0.452587 -0.0916507 1 27
0.208515 0.458384 0.0138668 1 27
0.183985 0.446806 -0.479239 1 27
0.190117 0.452587 -0.178449 1 27
0.177851 0.452587 -0.110099 1 27
0.183985 0.458384 -0.176695 1 27
0.19625 0.458384 -0.366719 1 27
0.202383 0.464198 -0.0703848 1 27
0.190117 0.464198 -0.476392 1 27
0.19625 0.47003 0.167172 1 27
0.22078 0.458384 0.11597 1 27
0.226914 0.464198 -0.0974717 1 27
0.214649 0.464198 0.0037483 1 27
0.22078 0.47003 -0.0276079 1 27
0.233047 0.47003 -0.340459 1 27
0.239179 0.475877 -0.242822 1 27
0.226914 0.475877 0.0182074 1 27
0.233047 0.481744 -0.640199 1 27
0.208515 0.47003 0.0185852 1 27
0.214649 0.475877 -0.0676403 1 27
0.202383 0.475877 -0.28155 1 27
0.208515 0.481744 -0.199351 1 27
0.22078 0.481744 -0.241401 1 27
0.226914 0.487628 -0.388249 1 27
0.214649 0.487628 0.109318 1 27
0.22078 0.49353 0.13075 1 27
0.171719 0.458384 -0.0911418 1 27
0.177851 0.464198 -0.325394 1 27
0.165586 0.464198 0.0202478 1 26
0.171719 0.47003 0.219124 1 27
0.183985 0.47003 -0.252342 1 27
0.190117 0.475877 -0.076467 1 27
0.177851 0.475877 -0.231991 1 27
0.183985 0.481744 -0.184313 1 27
0.159453 0.47003 0.196068 1 26
0.165586 0.475877 -0.069912 1 26
0.15332 0.475877 -0.36729 1 26
0.159453 0.481744 0.114779 1 26
0.171719 0.481744 0.261913 1 27
0.177851 0.487628 -0.126221 1 27
0.165586 0.487628 0.449891 1 26
0.171719 0.49353 -0.33403 1 27
0.19625 0.481744 0.177258 1 27
0.202383 0.487628 0.119831 1 27
0.190117 0.487628 -0.0131242 1 27
0.19625 0.49353 -0.144953 1 27
0.208515 0.49353 -0.286471 1 27
0.214649 0.499452 -0.195586 1 27
0.202383 0.499452 -0.14529 1 27
0.208515 0.505392 -0.195933 1 27
0.183985 0.49353 -0.065273 1 27
0.190117 0.499452 -0.16592 1 27
0.177851 0.499452 -0.151167 1 27
0.183985 0.505392 -0.0609548 1 27
0.19625 0.505392 -0.274797 1 27
0.202383 0.511352 -0.0981669 1 27
0.190117 0.511352 -0.195798 1 27
0.19625 0.517332 -0.309585 1 27
-0.19625 0.172645 -0.267817 1 12
-0.202383 0.177932 0.665306 1 12
-0.177851 0.18852 0.0701497 1 12
-0.183985 0.193823 -0.128171 1 12
-0.208515 0.183224 0.369257 1 12
-0.202383 0.18852 0.0937841 1 12
-0.214649 0.18852 -0.0600744 1 12
-0.208515 0.193823 -0.163087 1 12
-0.19625 0.193823 -0.0168497 1 12
-0.190117 0.199132 -0.240713 1 12
-0.202383 0.199132 0.179067 1 12
-0.19625 0.204445 -0.292551 1 12
-0.171719 0.193823 -0.0705264 1 12
-0.165586 0.199132 -0.12423 1 12
-0.177851 0.199132 -0.0685927 1 12
-0.171719 0.204445 0.10601 1 12
-0.159453 0.204445 -0.314599 1 12
-0.15332 0.209764 0.0916871 1 12
-0.165586 0.209764 -0.150835 1 12
-0.159453 0.21509 -0.232513 1 12
-0.183985 0.204445 0.0996994 1 12
-0.177851 0.209764 -0.0393668 1 12
-0.190117 0.209764 -0.253008 1 12
-0.183985 0.21509 -0.156511 1 12
-0.171719 0.21509 0.0868945 1 12
-0.165586 0.220421 -0.199451 1 12
-0.177851 0.220421 -0.121205 1 12
-0.171719 0.225759 -0.298606 1 12
-0.22078 0.193823 -0.176666 1 12
-0.214649 0.199132 -0.0145278 1 12
-0.226914 0.199132 -0.179462 1 12
-0.22078 0.204445 0.401312 1 12
-0.208515 0.204445 0.365557 1 12
-0.202383 0.209764 0.517311 1 12
-0.214649 0.209764 0.108196 1 12
-0.208515 0.21509 -0.114393 1 12
-0.233047 0.204445 0.408943 1 12
-0.226914 0.209764 0.435846 1 12
-0.239179 0.209764 0.656372 1 12
-0.233047 0.21509 -0.230227 1 12
-0.22078 0.21509 0.0150608 1 12
-0.214649 0.220421 0.221961 1 12
-0.226914 0.220421 -0.152499 1 12
-0.22078 0.225759 -0.213509 1 12
-0.19625 0.21509 0.0725172 1 12
-0.190117 0.220421 -0.14279 1 12
-0.202383 0.220421 -0.314549 1 12
-0.19625 0.225759 -0.139225 1 12
-0.183985 0.225759 -0.281519 1 12
-0.177851 0.231104 -0.0587731 1 12
-0.190117 0.231104 -0.0508067 1 12
-0.183985 0.236456 0.421657 1 12
-0.208515 0.225759 -0.159361 1 12
-0.202383 0.231104 -0.195378 1 12
-0.214649 0.231104 -0.0970788 1 12
-0.208515 0.236456 0.0197792 1 12
-0.19625 0.236456 0.0462588 1 12
-0.190117 0.241813 -0.00840509 1 12
-0.202383 0.241813 -0.346467 1 12
-0.19625 0.247179 -0.18242 1 12
-0.147187 0.21509 0.030306 1 12
-0.141055 0.220421 -0.0994532 1 12
-0.15332 0.220421 -0.127459 1 12
-0.147187 0.225759 -0.516199 1 12
-0.134922 0.225759 -0.317068 1 12
-0.128789 0.231104 -0.0834553 1 12
-0.141055 0.231104 -0.0341799 1 12
-0.134922 0.236456 -0.194795 1 12
-0.159453 0.225759 -0.0821257 1 12
-0.15332 0.231104 0.108519 1 12
-0.165586 0.231104 -0.388714 1 12
-0.159453 0.236456 0.227098 1 12
-0.147187 0.236456 -0.0654406 1 12
-0.141055 0.241813 -0.206598 1 12
-0.15332 0.241813 0.0758933 1 12
-0.147187 0.247179 -0.234503 1 12
-0.122656 0.236456 -0.213529 1 12
-0.116523 0.241813 -0.187646 1 12
-0.128789 0.241813 0.119714 1 12
-0.122656 0.247179 -0.333225 1 12
-0.110391 0.247179 -0.179431 1 12
-0.104258 0.252552 0.104435 1 12
-0.116523 0.252552 -0.428706 1 12
-0.110391 0.257932 -0.159361 1 12
-0.134922 0.247179 -0.0933144 1 12
-0.128789 0.252552 -0.0568668 1 12
-0.141055 0.252552 -0.226889 1 12
-0.134922 0.257932 0.0485331 1 12
-0.122656 0.257932 -0.289727 1 12
-0.116523 0.26332 -0.193666 1 12
-0.128789 0.26332 -0.426941 1 12
-0.122656 0.268716 -0.13161 1 12
-0.171719 0.236456 -0.0986022 1 12
-0.165586 0.241813 0.311299 1 12
-0.177851 0.241813 -0.589107 1 12
-0.171719 0.247179 -0.263806 1 12
-0.159453 0.247179 -0.0763683 1 12
-0.15332 0.252552 0.0693089 1 12
-0.165586 0.252552 0.170261 1 12
-0.159453 0.257932 -0.272156 1 12
-0.183985 0.247179 -0.0218736 1 12
-0.177851 0.252552 0.307561 1 12
-0.190117 0.252552 0.0192406 1 12
-0.183985 0.257932 -0.222452 1 12
-0.171719 0.257932 0.264202 1 12
-0.165586 0.26332 0.147527 1 12
-0.177851 0.26332 0.00938702 1 12
-0.171719 0.268716 0.0846951 1 12
-0.147187 0.257932 -0.296762 1 12
-0.141055 0.26332 -0.266871 1 12
-0.15332 0.26332 -0.18847 1 12
-0.147187 0.268716 0.00256789 1 12
-0.134922 0.268716 -0.317713 1 12
-0.128789 0.27412 0.0629592 1 12
-0.141055 0.27412 0.0349509 1 12
-0.134922 0.279532 0.212068 1 12
-0.159453 0.268716 -0.04747 1 12
-0.15332 0.27412 -0.25089 1 12
-0.165586 0.27412 -0.0478991 1 12
-0.159453 0.279532 0.0530355 1 12
-0.147187 0.279532 -0.103867 1 12
-0.141055 0.284952 -0.291174 1 12
-0.15332 0.284952 0.00934052 1 12
-0.147187 0.29038 -0.0446026 1 12
-0.245312 0.21509 -0.0721409 1 12
-0.239179 0.220421 -0.0687865 1 12
-0.233047 0.225759 -0.152644 1 12
-0.226914 0.231104 -0.235628 1 12
-0.263711 0.231104 -0.261414 1 9
-0.257578 0.236456 -0.110812 1 9
-0.245312 0.236456 0.137066 1 12
-0.251446 0.241813 0.00127411 1 9
-0.22078 0.236456 -0.212643 1 12
-0.214649 0.241813 -0.0975361 1 12
-0.22078 0.247179 0.0544817 1 12
-0.208515 0.247179 0.065778 1 12
-0.202383 0.252552 0.240817 1 12
-0.214649 0.252552 -0.134346 1 12
-0.208515 0.257932 0.0968698 1 12
-0.269845 0.236456 0.0393947 1 9
-0.263711 0.241813 0.0615115 1 9
-0.275976 0.241813 0.12927 1 9
-0.257578 0.247179 0.299291 1 9
-0.251446 0.252552 0.0577765 1 9
-0.263711 0.252552 0.241662 1 9
-0.257578 0.257932 0.339072 1 9
-0.288242 0.252552 -0.152897 1 9
-0.28211 0.257932 -0.151129 1 9
-0.263711 0.26332 0.53733 1 9
-0.275976 0.26332 -0.111102 1 9
-0.269845 0.268716 -0.0636456 1 9
-0.245312 0.257932 -0.0206578 1 12
-0.251446 0.26332 0.0317812 1 9
-0.239179 0.27412 -0.341821 1 12
-0.257578 0.268716 -0.0620932 1 9
-0.251446 0.27412 -0.0469045 1 9
-0.263711 0.27412 -0.0462891 1 9
-0.257578 0.279532 0.129973 1 9
-0.245312 0.279532 0.132627 1 12
-0.239179 0.284952 -0.0205709 1 12
-0.251446 0.284952 -0.0264533 1 9
-0.245312 0.29038 -0.11995 1 12
-0.19625 0.257932 -0.123977 1 12
-0.190117 0.26332 -0.199664 1 12
-0.202383 0.26332 -0.127777 1 12
-0.19625 0.268716 -0.254155 1 12
-0.183985 0.268716 -0.112497 1 12
-0.177851 0.27412 0.0631748 1 12
-0.190117 0.27412 0.145889 1 12
-0.183985 0.279532 -0.0752069 1 12
-0.208515 0.268716 0.0700876 1 12
-0.202383 0.27412 -0.0961542 1 12
-0.208515 0.279532 0.232695 1 12
-0.19625 0.279532 0.0377635 1 12
-0.190117 0.284952 -0.132979 1 12
-0.202383 0.284952 0.150096 1 12
-0.19625 0.29038 0.101619 1 12
-0.171719 0.279532 0.00744569 1 12
-0.165586 0.284952 0.36742 1 12
-0.177851 0.284952 0.133385 1 12
-0.171719 0.29038 -0.242551 1 12
-0.159453 0.29038 0.149643 1 12
-0.15332 0.295819 0.216943 1 12
-0.165586 0.295819 0.200004 1 12
-0.159453 0.301266 0.0183418 1 12
-0.183985 0.29038 0.0975929 1 12
-0.177851 0.295819 0.00968397 1 12
-0.190117 0.295819 -0.293393 1 12
-0.183985 0.301266 -0.138235 1 12
-0.171719 0.301266 0.0336103 1 12
-0.165586 0.306722 -0.370221 1 12
-0.177851 0.306722 -0.421063 1 12
-0.171719 0.312188 0.364807 1 12
-0.208515 0.29038 0.293945 1 12
-0.202383 0.295819 -0.32607 1 12
-0.208515 0.301266 -0.398855 1 12
-0.233047 0.29038 0.550199 1 12
-0.226914 0.295819 -0.0636844 1 12
-0.239179 0.295819 -0.0455716 1 12
-0.233047 0.301266 -0.129254 1 12
-0.22078 0.301266 -0.258976 1 12
-0.214649 0.306722 -0.247557 1 12
-0.226914 0.306722 0.139487 1 12
-0.22078 0.312188 -0.0165792 1 12
-0.19625 0.301266 -0.487489 1 12
-0.190117 0.306722 0.0527352 1 12
-0.202383 0.306722 -0.181966 1 12
-0.19625 0.312188 0.105245 1 12
-0.183985 0.312188 0.141247 1 12
-0.177851 0.317663 -0.399848 1 12
-0.190117 0.317663 0.12674 1 12
-0.183985 0.323148 0.155597 1 12
-0.208515 0.312188 -0.161145 1 12
-0.214649 0.317663 -0.288734 1 12
-0.19625 0.323148 -0.124334 1 12
-0.190117 0.328643 0.485145 1 12
-0.098125 0.257932 -0.205222 1 13
-0.0919922 0.26332 -0.322021 1 13
-0.104258 0.26332 -0.16826 1 12
-0.098125 0.268716 0.00668621 1 13
-0.0858595 0.268716 0.212354 1 13
-0.0797265 0.27412 0.0846951 1 13
-0.0919922 0.27412 -0.213937 1 13
-0.0858595 0.279532 0.126379 1 13
-0.110391 0.268716 -0.13211 1 12
-0.104258 0.27412 0.0977106 1 12
-0.116523 0.27412 -0.125127 1 12
-0.110391 0.279532 0.0424303 1 12
-0.098125 0.279532 0.0575778 1 13
-0.0919922 0.284952 -0.268071 1 13
-0.104258 0.284952 -0.204655 1 12
-0.098125 0.29038 -0.226339 1 13
-0.0735937 0.279532 0.439334 1 13
-0.067461 0.284952 0.186218 1 13
-0.0797265 0.284952 -0.15856 1 13
-0.0735937 0.29038 0.165395 1 13
-0.061328 0.29038 0.379328 1 13
-0.0551953 0.295819 0.644818 1 13
-0.067461 0.295819 0.108391 1 13
-0.061328 0.301266 0.203431 1 13
-0.0858595 0.29038 -0.178601 1 13
-0.0797265 0.295819 0.0106881 1 13
-0.0919922 0.295819 0.0386368 1 13
-0.0858595 0.301266 -0.210156 1 13
-0.0735937 0.301266 -0.124739 1 13
-0.067461 0.306722 0.0235087 1 13
-0.0797265 0.306722 -0.134226 1 13
-0.0735937 0.312188 -0.225349 1 13
-0.122656 0.279532 -0.168126 1 12
-0.116523 0.284952 -0.125804 1 12
-0.128789 0.284952 0.216702 1 12
-0.122656 0.29038 0.1726 1 12
-0.110391 0.29038 0.260857 1 12
-0.104258 0.295819 -0.24516 1 12
-0.116523 0.295819 -0.215859 1 12
-0.110391 0.301266 -0.366893 1 12
-0.134922 0.29038 0.302399 1 12
-0.128789 0.295819 -0.185115 1 12
-0.141055 0.295819 -0.0750791 1 12
-0.134922 0.301266 0.179088 1 12
-0.122656 0.301266 0.0314558 1 12
-0.116523 0.306722 -0.415781 1 12
-0.128789 0.306722 -0.394203 1 12
-0.122656 0.312188 -0.290331 1 12
-0.098125 0.301266 -0.379984 1 13
-0.0919922 0.306722 -0.208556 1 13
-0.104258 0.306722 -0.318194 1 12
-0.098125 0.312188 0.0174221 1 13
-0.0858595 0.312188 0.198237 1 13
-0.0797265 0.317663 -0.394054 1 13
-0.0919922 0.317663 -0.205137 1 13
-0.0858595 0.323148 -0.252786 1 13
-0.110391 0.312188 -0.173495 1 12
-0.104258 0.317663 -0.15843 1 12
-0.116523 0.317663 -0.180274 1 12
-0.110391 0.323148 -0.236266 1 12
-0.098125 0.323148 -0.36471 1 13
-0.0919922 0.328643 -0.267831 1 13
-0.104258 0.328643 -0.0980493 1 12
-0.098125 0.334148 0.0589124 1 13
-0.0490625 0.301266 0.176857 1 13
-0.0429297 0.306722 -0.249125 1 13
-0.0551953 0.306722 0.239152 1 13
-0.0490625 0.312188 -0.0948804 1 13
-0.036797 0.312188 -0.142357 1 13
-0.030664 0.317663 0.190429 1 13
-0.0429297 0.317663 -0.370374 1 13
-0.036797 0.323148 -0.0386299 1 13
-0.061328 0.312188 -0.211253 1 13
-0.0551953 0.317663 0.0558193 1 13
-0.067461 0.317663 -0.179237 1 13
-0.061328 0.323148 -0.0173177 1 13
-0.0490625 0.323148 0.245941 1 13
-0.0429297 0.328643 0.0911789 1 13
-0.0551953 0.328643 0.0947025 1 13
-0.0490625 0.334148 -0.194817 1 13
-0.0245313 0.323148 -0.293931 1 13
-0.0183985 0.328643 -0.0616671 1 13
-0.030664 0.328643 0.0554554 1 13
-0.0245313 0.334148 0.118933 1 13
-0.0122656 0.334148 0.071151 1 13
-0.0061328 0.339664 0.0867076 1 13
-0.0183985 0.339664 0.478103 1 13
-0.0122656 0.345191 0.816484 1 13
-0.036797 0.334148 -0.0183075 1 13
-0.030664 0.339664 -0.284388 1 13
-0.0429297 0.339664 -0.256994 1 13
-0.036797 0.345191 -0.0636132 1 13
-0.0245313 0.345191 0.0057658 1 13
-0.0183985 0.350729 -0.0976208 1 13
-0.030664 0.350729 -0.261627 1 13
-0.0245313 0.356278 -0.139648 1 13
-0.0735937 0.323148 -0.385025 1 13
-0.067461 0.328643 -0.206196 1 13
-0.0797265 0.328643 -0.423557 1 13
-0.0735937 0.334148 -0.342217 1 13
-0.061328 0.334148 -0.369566 1 13
-0.0551953 0.339664 0.213936 1 13
-0.067461 0.339664 0.359291 1 13
-0.0858595 0.334148 -0.0658246 1 13
-0.0797265 0.339664 -0.0136518 1 13
-0.0919922 0.339664 0.0108193 1 13
-0.0858595 0.345191 -0.194893 1 13
-0.0735937 0.345191 0.126704 1 13
-0.067461 0.350729 0.0491637 1 13
-0.0797265 0.350729 0.0833672 1 13
-0.0735937 0.356278 0.339109 1 13
-0.0490625 0.345191 -0.186466 1 13
-0.0429297 0.350729 0.0548489 1 13
-0.0490625 0.356278 0.0317678 1 13
-0.036797 0.356278 0.348145 1 13
-0.030664 0.36184 0.268351 1 13
-0.0429297 0.36184 0.387195 1 13
-0.036797 0.367411 -0.0524628 1 15
-0.061328 0.356278 0.109867 1 13
-0.0551953 0.36184 0.117262 1 13
-0.067461 0.36184 0.00583351 1 13
-0.0490625 0.367411 0.113013 1 15
-0.0429297 0.372995 0.0074476 1 15
-0.147187 0.301266 0.179492 1 12
-0.141055 0.306722 -0.0495998 1 12
-0.15332 0.306722 0.237059 1 12
-0.147187 0.312188 -0.110413 1 12
-0.134922 0.312188 -0.0770805 1 12
-0.128789 0.317663 -0.148074 1 12
-0.141055 0.317663 0.0442426 1 12
-0.134922 0.323148 0.00599647 1 12
-0.159453 0.312188 0.062662 1 12
-0.15332 0.317663 0.225379 1 12
-0.165586 0.317663 0.0788876 1 12
-0.159453 0.323148 0.351331 1 12
-0.147187 0.323148 0.0122886 1 12
-0.141055 0.328643 -0.228674 1 12
-0.15332 0.328643 0.104689 1 12
-0.147187 0.334148 -0.752768 1 12
-0.122656 0.323148 -0.0448131 1 12
-0.116523 0.328643 -0.399292 1 12
-0.128789 0.328643 -0.252027 1 12
-0.122656 0.334148 0.0398118 1 12
-0.110391 0.334148 -0.477375 1 12
-0.104258 0.339664 0.038052 1 12
-0.116523 0.339664 0.306389 1 12
-0.110391 0.345191 0.278226 1 12
-0.134922 0.334148 -0.280893 1 12
-0.128789 0.339664 0.0879272 1 12
-0.141055 0.339664 0.0641216 1 12
-0.134922 0.345191 -0.072015 1 12
-0.122656 0.345191 -0.0654432 1 12
-0.116523 0.350729 -0.184078 1 12
-0.128789 0.350729 0.491456 1 12
-0.122656 0.356278 0.0670822 1 12
-0.171719 0.323148 0.100017 1 12
-0.165586 0.328643 -0.29361 1 12
-0.177851 0.328643 0.207843 1 12
-0.171719 0.334148 -0.0424107 1 12
-0.159453 0.334148 -0.17141 1 12
-0.15332 0.339664 0.146667 1 12
-0.165586 0.339664 0.537115 1 12
-0.159453 0.345191 0.404048 1 12
-0.183985 0.334148 -0.0366034 1 12
-0.177851 0.339664 0.176718 1 12
-0.190117 0.339664 0.591912 1 12
-0.183985 0.345191 0.0176685 1 12
-0.171719 0.345191 0.283903 1 12
-0.165586 0.350729 0.183028 1 12
-0.177851 0.350729 -0.318355 1 12
-0.171719 0.356278 -0.236634 1 12
-0.147187 0.345191 -0.0690098 1 12
-0.141055 0.350729 -0.306561 1 12
-0.15332 0.350729 0.0206109 1 12
-0.147187 0.356278 -0.0883048 1 12
-0.134922 0.356278 -0.125961 1 12
-0.128789 0.36184 0.174027 1 12
-0.141055 0.36184 -0.347244 1 12
-0.134922 0.367411 -0.348214 1 14
-0.159453 0.356278 -0.184742 1 12
-0.15332 0.36184 0.206718 1 12
-0.165586 0.36184 0.251078 1 12
-0.159453 0.367411 0.328698 1 14
-0.147187 0.367411 -0.345293 1 14
-0.141055 0.372995 -0.0380402 1 14
-0.15332 0.372995 0.004161 1 14
-0.147187 0.378593 -0.177639 1 14
-0.098125 0.345191 -0.0604721 1 13
-0.0919922 0.350729 -0.134291 1 13
-0.104258 0.350729 0.225584 1 12
-0.098125 0.356278 -0.210638 1 13
-0.0858595 0.356278 0.0187814 1 13
-0.0797265 0.36184 -0.107275 1 13
-0.0919922 0.36184 -0.0983409 1 13
-0.0858595 0.367411 -0.0620822 1 15
-0.098125 0.367411 0.0654285 1 14
-0.0919922 0.372995 -0.258134 1 15
-0.104258 0.372995 -0.369824 1 14
-0.098125 0.378593 0.319987 1 14
-0.0735937 0.367411 -0.127464 1 15
-0.067461 0.372995 0.0751791 1 15
-0.0797265 0.372995 0.0111054 1 15
-0.0735937 0.378593 -0.0036695 1 15
-0.0551953 0.384202 -0.0195851 1 15
-0.067461 0.384202 0.473525 1 15
-0.061328 0.389824 0.055539 1 15
-0.0858595 0.378593 0.0576481 1 15
-0.0797265 0.384202 -0.102386 1 15
-0.0919922 0.384202 -0.0423563 1 15
-0.0858595 0.389824 0.0405926 1 15
-0.0735937 0.389824 -0.183262 1 15
-0.067461 0.395459 -0.20667 1 15
-0.0797265 0.395459 0.0753398 1 15
-0.0735937 0.401107 0.357785 1 15
-0.122656 0.367411 -0.236232 1 14
-0.116523 0.372995 -0.430265 1 14
-0.128789 0.372995 -0.135936 1 14
-0.122656 0.378593 -0.128396 1 14
-0.110391 0.378593 -0.196563 1 14
-0.104258 0.384202 -0.0617577 1 14
-0.134922 0.378593 -0.414087 1 14
-0.128789 0.384202 -0.185795 1 14
-0.141055 0.384202 0.135795 1 14
-0.134922 0.389824 0.0013442 1 14
-0.128789 0.395459 -0.27885 1 14
-0.122656 0.401107 -0.0301183 1 14
-0.098125 0.389824 0.148804 1 14
-0.0919922 0.395459 -0.261086 1 15
-0.104258 0.395459 -0.254558 1 14
-0.098125 0.401107 0.0976329 1 14
-0.0858595 0.401107 -0.203516 1 15
-0.0797265 0.40677 -0.090843 1 15
-0.0919922 0.40677 0.208328 1 15
-0.0858595 0.412444 -0.102916 1 15
-0.110391 0.401107 0.212734 1 14
-0.104258 0.40677 0.0296562 1 14
-0.116523 0.40677 -0.127818 1 14
-0.110391 0.412444 0.154804 1 14
-0.098125 0.412444 0.234892 1 14
-0.0919922 0.418135 -0.0560981 1 15
-0.104258 0.418135 0.754924 1 14
-0.098125 0.423839 -0.203078 1 14
-0.294375 0.257932 -0.131958 1 9
-0.288242 0.26332 0.248559 1 9
-0.300508 0.26332 -0.0766987 1 9
-0.294375 0.268716 0.162523 1 9
-0.28211 0.268716 0.0356183 1 9
-0.275976 0.27412 0.120862 1 9
-0.288242 0.27412 0.664416 1 9
-0.28211 0.279532 0.178634 1 9
-0.30664 0.268716 -0.115156 1 9
-0.300508 0.27412 0.141535 1 9
-0.312774 0.27412 -0.120708 1 9
-0.30664 0.279532 0.098389 1 9
-0.294375 0.279532 0.18092 1 9
-0.288242 0.284952 -0.0961227 1 9
-0.300508 0.284952 -0.150668 1 9
-0.294375 0.29038 -0.18386 1 9
-0.269845 0.279532 0.25786 1 9
-0.263711 0.284952 0.50649 1 9
-0.275976 0.284952 0.271442 1 9
-0.269845 0.29038 0.278315 1 9
-0.257578 0.29038 0.0125661 1 9
-0.251446 0.295819 -0.107068 1 9
-0.263711 0.295819 0.233971 1 9
-0.257578 0.301266 -0.424434 1 9
-0.28211 0.29038 -0.161688 1 9
-0.275976 0.295819 -0.141305 1 9
-0.288242 0.295819 0.381156 1 9
-0.28211 0.301266 -0.0149952 1 9
-0.269845 0.301266 -0.26534 1 9
-0.263711 0.306722 0.281483 1 9
-0.275976 0.306722 0.0114355 1 9
-0.318905 0.279532 0.130014 1 9
-0.312774 0.284952 -0.0527854 1 9
-0.325039 0.284952 -0.615368 1 9
-0.318905 0.29038 0.262402 1 9
-0.30664 0.29038 -0.201264 1 9
-0.300508 0.295819 -0.0964953 1 9
-0.312774 0.295819 0.202285 1 9
-0.30664 0.301266 -0.311304 1 9
-0.331172 0.29038 -0.11743 1 9
-0.325039 0.295819 0.206614 1 9
-0.337304 0.295819 0.129797 1 9
-0.331172 0.301266 -0.113051 1 9
-0.318905 0.301266 0.53078 1 9
-0.312774 0.306722 -0.0438794 1 9
-0.325039 0.306722 -0.00413805 1 9
-0.318905 0.312188 -0.0491162 1 9
-0.294375 0.301266 -0.128751 1 9
-0.288242 0.306722 -0.225877 1 9
-0.300508 0.306722 -0.018658 1 9
-0.28211 0.312188 0.327904 1 9
-0.288242 0.317663 0.0445058 1 9
-0.28211 0.323148 -0.0844608 1 9
-0.312774 0.317663 0.0991852 1 9
-0.30664 0.323148 0.313054 1 9
-0.288242 0.328643 0.0843295 1 9
-0.300508 0.328643 -0.449659 1 9
-0.294375 0.334148 0.238684 1 9
-0.245312 0.301266 -0.362747 1 12
-0.239179 0.306722 0.0141937 1 12
-0.251446 0.306722 -0.422226 1 9
-0.245312 0.312188 0.193054 1 12
-0.233047 0.312188 -0.249889 1 12
-0.226914 0.317663 0.0935935 1 12
-0.239179 0.317663 0.175687 1 12
-0.233047 0.323148 0.0613492 1 12
-0.257578 0.312188 -0.34031 1 9
-0.251446 0.317663 0.0366988 1 9
-0.257578 0.323148 0.442096 1 9
-0.245312 0.323148 0.660015 1 12
-0.239179 0.328643 0.279931 1 12
-0.251446 0.328643 0.844309 1 9
-0.245312 0.334148 0.576043 1 12
-0.226914 0.328643 0.449734 1 12
-0.233047 0.334148 -0.00471914 1 12
-0.239179 0.339664 0.622351 1 12
-0.233047 0.345191 0.368697 1 12
-0.263711 0.328643 0.151197 1 9
-0.275976 0.328643 0.0619636 1 9
-0.269845 0.334148 0.0571437 1 9
-0.257578 0.334148 -0.0435423 1 9
-0.251446 0.339664 -0.0495078 1 11
-0.263711 0.339664 0.310149 1 11
-0.257578 0.345191 -0.176213 1 11
-0.28211 0.334148 -0.139724 1 9
-0.275976 0.339664 -0.132442 1 11
-0.288242 0.339664 -0.0144072 1 11
-0.28211 0.345191 -0.0392263 1 11
-0.269845 0.345191 -0.0368331 1 11
-0.263711 0.350729 0.126232 1 11
-0.275976 0.350729 -0.266918 1 11
-0.269845 0.356278 -0.448781 1 11
-0.245312 0.345191 -0.148303 1 12
-0.251446 0.350729 0.0342532 1 11
-0.257578 0.356278 0.297262 1 11
-0.263711 0.36184 -0.502218 1 11
-0.343438 0.301266 0.123026 1 9
-0.337304 0.306722 -0.0968354 1 9
-0.349571 0.306722 -0.308416 1 9
-0.343438 0.312188 -0.166908 1 9
-0.331172 0.312188 0.13998 1 9
-0.325039 0.317663 0.192463 1 9
-0.337304 0.317663 -0.0996202 1 9
-0.331172 0.323148 -0.0835333 1 9
-0.355703 0.312188 -0.34016 1 9
-0.349571 0.317663 -0.0560725 1 9
-0.361836 0.317663 -0.0729492 1 9
-0.355703 0.323148 0.0100783 1 9
-0.343438 0.323148 -0.178817 1 9
-0.337304 0.328643 0.0906429 1 9
-0.349571 0.328643 0.181867 1 9
-0.343438 0.334148 -0.583833 1 9
-0.318905 0.323148 -0.0960224 1 9
-0.312774 0.328643 -0.0418906 1 9
-0.325039 0.328643 -0.30721 1 9
-0.318905 0.334148 -0.219743 1 9
-0.30664 0.334148 -0.106194 1 9
-0.300508 0.339664 -0.0946754 1 11
-0.312774 0.339664 -0.558832 1 11
-0.30664 0.345191 -0.0109395 1 11
-0.331172 0.334148 0.00528622 1 9
-0.325039 0.339664 -0.0321321 1 11
-0.337304 0.339664 -0.374181 1 11
-0.331172 0.345191 -0.418233 1 11
-0.318905 0.345191 -0.415152 1 11
-0.312774 0.350729 -0.258728 1 11
-0.325039 0.350729 -0.202707 1 11
-0.318905 0.356278 -0.0236586 1 11
-0.36797 0.323148 -0.0195484 1 9
-0.361836 0.328643 -0.20564 1 9
-0.374101 0.328643 -0.201305 1 9
-0.36797 0.334148 -0.16976 1 9
-0.355703 0.334148 -0.258871 1 9
-0.349571 0.339664 -0.496443 1 11
-0.361836 0.339664 -0.0106146 1 11
-0.355703 0.345191 -0.0192593 1 11
-0.380235 0.334148 -0.149188 1 9
-0.374101 0.339664 -0.139889 1 11
-0.386367 0.339664 -0.116221 1 10
-0.380235 0.345191 0.0786831 1 10
-0.36797 0.345191 -0.276021 1 11
-0.361836 0.350729 0.21171 1 11
-0.374101 0.350729 -0.185032 1 11
-0.36797 0.356278 0.134619 1 11
-0.343438 0.345191 -0.249831 1 11
-0.337304 0.350729 -0.115079 1 11
-0.349571 0.350729 0.279864 1 11
-0.343438 0.356278 -0.0981167 1 11
-0.331172 0.356278 -0.071735 1 11
-0.325039 0.36184 -0.253234 1 11
-0.355703 0.356278 0.52744 1 11
